,news,source
653,ಪ್ರೇಮ ಪ್ರಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಎರಡು ಕುಟುಂಬಗಳ ನಡುವೆ ಮಾರಾಮಾರಿ,asianet
654,"ಆಟೋ ಚಾಲಕನ ಹತ್ಯೆ, ಪೊಲೀಸ್ ತನಿಖೆಯಲ್ಲಿ ಕಾಮದಾಟ ಬಯಲು",asianet
655,"Gold and Silver Price: ಹೇಗಿದೆ ಇಂದಿನ ಚಿನ್ನ, ಬೆಳ್ಳಿ ದರ? ಇಲ್ಲಿದೆ ಇಂದಿನ ದರ",asianet
656,100 ಯುದ್ಧವಿಮಾನ ಭಾರತದಲ್ಲೇ ತಯಾರಿಸಲು ನಿರ್ಧಾರ,asianet
657,ಪ್ರತಿ ಸಿಗರೇಟ್‌ ಮೇಲೆ ಎಚ್ಚರಿಕೆ: ಕೆನಡಾ ಸರ್ಕಾರದ ಹೊಸ ಕ್ರಮ,asianet
658,ಪ್ರವಾದಿ ವಿವಾದ: ಬಂಗಾಳದಲ್ಲಿ ಮತ್ತೆ ಹಿಂಸಾಚಾರ,asianet
659,National Herald Case: ರಾಹುಲ್‌ ಗಾಂಧಿಗೆ ಇ.ಡಿ. ವಿಚಾರಣೆ: ದೇಶಾದ್ಯಂತ ಕಾಂಗ್ರೆಸ್‌ ಪ್ರತಿಭಟನೆ,asianet
660,Chikkaballapura Nandi Hill: ಈಗ ಪ್ರತಿ ವಾರಾಂತ್ಯ ನಂದಿ ಬೆಟ್ಟದಲ್ಲಿ ಟ್ರಾಫಿಕ್‌ ಜಾಮ್‌,asianet
661,Covid Crisis: 5 ದಿನದ ಬಳಿಕ ಕೋವಿಡ್‌ ತುಸು ಇಳಿಕೆ: ಕರ್ನಾಟಕದಲ್ಲಿ 463 ಕೇಸು,asianet
662,Friday Files: ದೇಶಾದ್ಯಂತ ಏಕಕಾಲಕ್ಕೆ ಪ್ರೊಟೆಸ್ಟ್: ಶುಕ್ರ“ವಾರ್”ಗೆ ಮೊದಲೇ ಮುಹೂರ್ತ ಫಿಕ್ಸ್?,asianet
663,"ಕಾಂಗ್ರೆಸ್ ಅಧ್ಯಕ್ಷೆ ಸೋನಿಯಾ ಗಾಂಧಿಗೆ ಮತ್ತೆ ಉಲ್ಬಣಿಸಿದ ಕೊರೋನಾ, ಆಸ್ಪತ್ರೆ ದಾಖಲು",asianet
664,ನೂಪುರ್ ಶರ್ಮಾ ಅಣಕು ಪ್ರತಿಕೃತಿ ನೇಣು ಹಾಕಿದ್ದ ಮೂವರು ಪೊಲೀಸ್ ವಶಕ್ಕೆ,asianet
665,ಶಿಶು ಮಾರಾಟ ಕೇಸ್‌: ಅಜ್ಜ ಸೇರಿ ನಾಲ್ವರ ಬಂಧನ,asianet
666,ನೂಪುರ್ ಬಗ್ಗೆ ವಿವಾದಾತ್ಮಕ ಹೇಳಿಕೆ: ಮುಸ್ಲಿಂ ಧಾರ್ಮಿಕ ಮುಖಂಡ ಆದಿಲ್ ಗಫೂರ್ ಅರೆಸ್ಟ್,asianet
667,ರಾಜ್ಯಸಭೆ ಚುನಾವಣೆ: ಹರ್ಯಾಣದಲ್ಲಿ ಗೆಲ್ಲುವ ಚಾನ್ಸ್‌ ಇದ್ದರೂ ಸೋತ ಕಾಂಗ್ರೆಸ್‌,asianet
668,"ಸಂಸದಗೆ ಗಡ್ಕರಿ ತೂಕ ಇಳಿಕೆ ಚಾಲೆಂಜ್: 15 ಕೇಜಿ ತೂಕ ಇಳಿಸಿ 15,000 ಕೋಟಿ ಕೇಳಿದ ಅನಿಲ್‌",asianet
669,ಹತ್ತೇ ದಿನದಲ್ಲಿ ಕೊರೋನಾ ಪ್ರಕರಣ ಮೂರು ಪಟ್ಟು ಹೆಚ್ಚಳ,asianet
670,ಅರುಣಾಚಲ ಪ್ರದೇಶದಲ್ಲಿ ನಿಯೋಜನೆಗೊಂಡಿದ್ದ ಭಾರತೀಯ ಸೇನೆಯ ಇಬ್ಬರು ಯೋಧರು ನಾಪತ್ತೆ,asianet
671,"ಬಾಲ್ಕನಿಯಲ್ಲಿ ಹೊಸ ಜೋಡಿಯ ಸೆಕ್ಸ್, ಸುಮ್ನೆ ಬಿಡ್ಲಿಲ್ಲ ಚೀನಾ ಪೊಲೀಸ್",asianet
672,ರಾಜ್ಯಸಭಾ  ಫಲಿತಾಂಶದ ನಂತರ ಬಿಜೆಪಿ ಸೃಷ್ಟಿಸಿದ ದಾಖಲೆಗಳೇನು? ,asianet
673,Crime News: ಮೊಬೈಲ್ ಜಾಸ್ತಿ ಬಳಸಬೇಡ ಎಂದಿದ್ದಕ್ಕೆ ಅತ್ತೆಯನ್ನೇ ಕೊಂದ ಸೊಸೆ,asianet
674,"Prophet Comments Row : ಕಲ್ಲು ತೂರಿದವರ ಮೇಲೆ ಮುಗಿಬಿದ್ದ ಬುಲ್ಡೋಜರ್, ರಾಂಚಿಯಲ್ಲಿ ಇಬ್ಬರ ಸಾವು",asianet
675,Dharwad Crime News: ಪ್ರಿಯಕರನ ಜತೆ ಸೇರಿ ತಾಯಿಗೆ ಚೂರಿ ಇರಿದ ಮಗಳು ,asianet
676,"ಹಿಂಸಾಚಾರದ ಬೆನ್ನಲ್ಲೇ ಸಿಎಂ ಯೋಗಿ ಕಠಿಣ ನಿರ್ಧಾರ, ಆರೋಪಿಗಳ ವಿರುದ್ಧ ಕ್ರಮಕ್ಕೆ ಕೈಗೊಳ್ಳಲು ಸೂಚನೆ",asianet
677,ಸಿಂಧನೂರು: ಪೊಲೀಸರ ಸೋಗಿನಲ್ಲಿ ವೃದ್ಧನಿಂದ ಚಿನ್ನ ಕದ್ದ ಕಳ್ಳರು,asianet
678,"ತಿಮ್ಮಪ್ಪನ ಹುಂಡಿಗೆ ದಾಖಲೆಯ ದೇಣಿಗೆ, ಇತಿಹಾಸದಲ್ಲೇ ಗರಿಷ್ಠ ಕಾಣಿಕೆ",asianet
679,"ಇ.ಡಿ. ವಶದಲ್ಲಿರುವ ಸಚಿವ ಜೈನ್‌ ಮುಖಕ್ಕೆ ಗಾಯ, ಚಿಕಿತ್ಸೆ",asianet
680,"ಲೈಂಗಿಕ ಕ್ರಿಯೆ ವೇಳೆ ಜಗಳ, ಸಲಿಂಗಕಾಮಿಯ ಹತ್ಯೆ",asianet
681,1708ರಲ್ಲಿ ಮುಳುಗಿದ ನೌಕೆಯಲ್ಲಿ ರಾಶಿ ರಾಶಿ ಚಿನ್ನ: 1.3 ಲಕ್ಷ ಕೋಟಿ ರು. ಮೌಲ್ಯದ ಬಂಗಾರ ಪತ್ತೆ,asianet
682,ಪ್ರವಾದಿ ನಿಂದನೆ ವಿರುದ್ಧ ಕರ್ನಾಟಕದಲ್ಲೂ ತೀವ್ರ ಆಕ್ರೋಶ: ಬಿಗು ವಾತಾವರಣ,asianet
683,"ಹಿಂದೂ ರಾಜರ, ಸಾಮ್ರಾಜ್ಯಗಳ ಬಗ್ಗೆ ಇತಿಹಾಸಕಾರರೇಕೆ ಬರೆದಿಲ್ಲ ಎಂದು ಪ್ರಶ್ನಿಸಿದ ಅಮಿತ್ ಶಾ",asianet
684,ಗುಜರಾತ್: ವಿಧವಾ ವೇತನ ಕೊಡಿಸುವ ನೆಪದಲ್ಲಿ 75 ವರ್ಷದ ಮಹಿಳೆ ಮೇಲೆ ಅತ್ಯಾಚಾರ,asianet
685,Dowry Harassment: ವರದಕ್ಷಿಣೆಗಾಗಿ ಕಿರುಕುಳ: ಪತ್ನಿಯ ಖಾಸಗಿ ಅಂಗಕ್ಕೆ ಹಲ್ಲೆ ,asianet
686,"ನೂಪುರ್ ಶರ್ಮ ವಿರುದ್ಧ ದೇಶಾದ್ಯಂತ ಭಾರೀ ಪ್ರತಿಭಟನೆ, ಕರ್ನಾಟಕದಲ್ಲೂ ಹಿಂಸಾಚಾರ",asianet
687,Bengaluru Drug Peddling: ಡ್ರಗ್ಸ್‌ ದಂಧೆ:  ಆಫ್ರಿಕನ್‌ ಪ್ರಜೆ ಸೇರಿ ಇಬ್ಬರ ಬಂಧನ ,asianet
688,ಬೆಂಗಳೂರು: ಮಂಗಳಮುಖಿಯನ್ನು ಕೊಂದು ಪರಾರಿಯಾಗಿದ್ದ ಆರೋಪಿ ಅರೆಸ್ಟ್,asianet
689,ವಿದ್ಯಾರ್ಥಿನಿಯೊಂದಿಗೆ ಕಳೆದ ಮಧುರ ಕ್ಷಣಗಳ ಫೋಟೊ ವೈರಲ್‌: ಶಿಕ್ಷಕನಿಗೆ ಹಿಗ್ಗಾಮುಗ್ಗಾ ಥಳಿತ..,asianet
690,ವರದಕ್ಷಿಣೆ ದಾಹ: ವರ್ಷದ ಹಿಂದೆ ಮದ್ವೆಯಾಗಿದ್ದ 20 ರ ಗೃಹಿಣಿಯ ಸಜೀವ ದಹನ,asianet
691,ವೇಶ್ಯೆಯರ ಸಂಗಕ್ಕಾಗಿ ಸರ ಕದಿಯುತ್ತಿದ್ದ ಎಚ್‌ಐವಿ ಸೋಂಕಿತರ ಬಂಧನ,asianet
692,ಅಂಜನಾದ್ರಿ ಅಭಿವೃದ್ಧಿ: ಶೀಘ್ರ ಸಿಎಂ ಬೊಮ್ಮಾಯಿ ನೇತೃತ್ವದಲ್ಲಿ ಸಭೆ,asianet
693,ಪಾಕಿಸ್ತಾನದಲ್ಲಿ ಹಿಂದುಗಳ ಸಂಖ್ಯೆ 5 ವರ್ಷದಲ್ಲಿ ಅರ್ಧ ಕುಸಿತ,asianet
694,ಆತ್ಮಹತ್ಯೆಗೆ ಮುಂದಾದ ಪ್ರೇಮಿಗಳು: ಕೊನೆ ಕ್ಷಣದಲ್ಲಿ ಕಹಾನಿ ಮೇ ಟ್ವಿಸ್ಟ್: ದೂರು ದಾಖಲು,asianet
695,"ಉಕ್ರೇನ್ ಯುದ್ಧಕ್ಕೆ ಟ್ವಿಸ್ಟ್, ಪುಟಿನ್ ಹೊಸ ಪ್ಲಾನ್‌ಗೆ ಜಗತ್ತಿಗೆ ಶುರುವಾಯ್ತು ನಡುಕ",asianet
696,"ಸಲ್ಮಾನ್ ಖಾನ್ Vs ಗ್ಯಾಂಗ್‌ಸ್ಟರ್‌, ದೇವರ ಕೊಂದ ಶಾಪ?",asianet
697,ತೈಲ ಬೆಲೆ ಏರಿಕೆ ನಡುವೆ ಡಾಲರ್ ಎದುರು ದಾಖಲೆ ಕುಸಿತ ಕಂಡ ರೂಪಾಯಿ,asianet
698,Hindu Temple ಕಿಡಿಗೇಡಿಗಳ ದಾಳಿಗೆ ಪಾಕಿಸ್ತಾನದ ಹಿಂದೂ ದೇವಾಲಯ ಸಂಪೂರ್ಣ ಧ್ವಂಸ,asianet
699,"ಉತ್ತಮ ಹೆದ್ದಾರಿ 5 ಟ್ರಿಲಿಯನ್‌ ಆರ್ಥಿಕತೆಗೆ ಸಹಕಾರಿ, ಆತ್ಮ ನಿರ್ಭರ ಭಾರತದ ಭದ್ರ ಬುನಾದಿ",asianet
700,ಪಿರಿಯಾಪಟ್ಟಣದಲ್ಲಿ ಮರ್ಯಾದಾ ಹತ್ಯೆ: ಸಾವಿಗೂ ಮುನ್ನ  ಪೊಲೀಸರಿಗೆ ಶಾಲಿನಿ ಬರೆದ ಪತ್ರ ,asianet
701,ಬಿಡದಂತೆ ಹಿಡಿವೆ ಈ ಕಾಲನ್ನು: ಮುದ್ದಾಡಲು ಬಂದ ಯುವಕನಿಗೆ ಚಿಂಪಾಂಜಿ ಏನ್‌ ಮಾಡ್ತು ನೋಡಿ,asianet
702,ಪ್ರಧಾನಿ ಮೋದಿ ಮುಂದೆ ಬಂದು ದ್ವೇಷದ ವಿಷವನ್ನು ತಡೆಯುವ ಅಗತ್ಯವಿದೆ: ನಾಸಿರುದ್ದೀನ್ ಶಾ,asianet
703,ಅಪ್ಪ ಮಗಳ ಯರ್ರಾಬಿರ್ರಿ ಕುಣಿತಕ್ಕೆ ಚಿಂದಿ ಆಯ್ತು ಡಾನ್ಸ್‌ ಫ್ಲೋರ್,asianet
704,ತೀರಿಕೊಂಡ ಮಗ ತಿಥಿ ಮಾಡ್ತಿದ್ದಾಗ ಬಂದ,asianet
705,ಸೀರೆ ವ್ಯಾಪಾರದ ಸೋಗಲ್ಲಿ ಬೆಂಗ್ಳೂರಲ್ಲಿ ಗಾಂಜಾ ಮಾರಾಟ: ಐವರ ಬಂಧನ,asianet
706,ಭಾರತದಲ್ಲಿ ಉಗ್ರ ಆತ್ಮಾಹುತಿ ದಾಳಿ: ಅಲ್‌ ಖೈದಾ ಬೆದರಿಕೆ,asianet
707,ಮಾಸ್ಕ್‌  ಧರಿಸದ ಪ್ರಯಾಣಿಕರು ವಿಮಾನದಿಂದ ಔಟ್‌,asianet
708,"ರೆಪೋ ರೇಟ್, ಸಿಆರ್‌ಆರ್‌ ಏರಿಕೆ ಮಾಡಿದ ಆರ್‌ಬಿಐ ನಿರ್ಧಾರದಿಂದ ಆಗುವ 5 ಬದಲಾವಣೆಗಳು",asianet
709,"Covid 19 Cases ಮಹಾರಾಷ್ಟ್ರದಲ್ಲಿ 4 ತಿಂಗಳ ಬಳಿಕ ಕೊರೋನಾ ಭೀತಿ, ಒಂದೇ ದಿನ 2,700 ಪ್ರಕರಣ ಪತ್ತೆ",asianet
710,"ಗುಜರಾತ್ ಗೆ ಭೇಟಿ ನೀಡಲಿರುವ ಪ್ರಧಾನಿ ಮೋದಿ, 3050 ಕೋಟಿ ರೂಪಾಯಿ ಯೋಜನೆಗೆ ಚಾಲನೆ",asianet
711,"NHAI Guinness Record 108 ಗಂಟೆಯಲ್ಲಿ 75 ಕಿ.ಮೀ ಹೆದ್ದಾರಿ ನಿರ್ಮಾಣ,ಗಿನ್ನಿಸ್ ದಾಖಲೆ ಬರೆದ ಭಾರತ",asianet
712,ಶಂಕಿತ ಉಗ್ರನ ಬಂಧನ: ಭಯೋತ್ಪಾದಕರ ಅಡಗುತಾಣವಾಗ್ತಿದೆಯಾ ಬೆಂಗಳೂರು? ,asianet
713,"ದೆಹಲಿಯ ಎಲೆಕ್ಟ್ರಿಕ್‌ ವಾಹನ ಪಾರ್ಕಿಂಗ್‌ನಲ್ಲಿ ಬೆಂಕಿ, ಸುಟ್ಟು ಭಸ್ಮವಾದ ನೂರಾರು ಗಾಡಿಗಳು",asianet
714,"10 ವರ್ಷದಿಂದ ಒನ್ ವೇ ಲವ್, ಆ್ಯಸಿಡ್ ದಾಳಿಗೆ ಪ್ಲ್ಯಾನ್ ಮಾಡಿದ್ದೆ: ತಪ್ಪೊಪ್ಪಿಕೊಂಡ ಆ್ಯಸಿಡ್ ನಾಗ",asianet
715,"ಕರ್ನಾಟಕ, ಕೇರಳ ಗಡಿಯಲ್ಲಿ ನಡೀತಾ ಇದೆಯಾ ಉಗ್ರರ ಖತರ್ನಾಕ್ ಕೃತ್ಯ.?",asianet
716,"ಅನ್ಯಜಾತಿಯವನ ಪ್ರೀತಿಸಿದ ಮಗಳ ಕೊಂದ ಅಪ್ಪ, ಪಿರಿಯಾಪಟ್ಟಣದಲ್ಲಿ ಮರ್ಯಾದಾ ಹತ್ಯೆ",asianet
717,"ರಾಜ್ಯದಲ್ಲಿ ಕೋವಿಡ್‌ 4ನೇ ಅಲೆ ಲಕ್ಷಣ ಇಲ್ಲ, ಪರೀಕ್ಷೆ ಹೆಚ್ಚಳದಿಂದಾಗಿ ಸೋಂಕು ಹೆಚ್ಚಳ",asianet
718,"ದೆಹಲಿ, ಮುಂಬೈ, ಯುಪಿ, ಗುಜರಾತ್‌ ಸೇರಿ ಹಲವೆಡೆ Al-Qaeda ಆತ್ಮಹತ್ಯಾ ದಾಳಿಯ ಬೆದರಿಕೆ  ",asianet
719, ನಮ್ಮ ಸರ್ಕಾರದ ಧರ್ಮವನ್ನು ನೆನಪಿಸಿದ್ದಕ್ಕೆ ಗಲ್ಫ್ ರಾಷ್ಟ್ರಗಳಿಗೆ ಥ್ಯಾಂಕ್ಸ್ ಎಂದ ಸ್ವರ ಭಾಸ್ಕರ್,asianet
720,ಚೆನ್ನೈ: ಆನ್‌ಲೈನ್ ರಮ್ಮಿಯಲ್ಲಿ ಲಕ್ಷಗಟ್ಟಲೆ ಹಣ ಕಳೆದುಕೊಂಡ ಮಹಿಳೆ ಆತ್ಮಹತ್ಯೆ,asianet
721,"Tirumala Tirupati ತಿರುಪತಿ ವೆಂಕಟೇಶ್ವರನಿಗೆ 10 ಕೋಟಿ ರೂ ದೇಣಿಗೆ, ಹೊಸ ದಾಖಲೆ ನಿರ್ಮಾಣ",asianet
722,ಗೆಳೆಯನಿಗಾಗಿ ರಿವೆಂಜ್ ತೆಗೆದುಕೊಂಡ್ರು; ಗಣೇಶ ಹಬ್ಬದ ದಿನವೇ ಅವನನ್ನ ಕೊಂದು ಹಾಕಿದ್ರು,asianet
723,ಸಿಧು ಮೂಸೆವಾಲಾ ಹತ್ಯೆಗೂ ಮುನ್ನ ಆತನೊಂದಿಗೆ ಸೆಲ್ಫಿ ಕ್ಲಿಕ್ ಮಾಡಿದ್ದ ವ್ಯಕ್ತಿಯ ಬಂಧನ,asianet
724,ಕರ್ತವ್ಯದ ಕರೆ: ಪ್ರತಿದಿನ ಪುಟ್ಟ ಕಂದನೊಂದಿಗೆ ಕಚೇರಿಗೆ ಬರುವ ಮಹಿಳಾ ಪೊಲೀಸ್‌ ,asianet
725,ಬಾಜಿ ರಾವತ್- ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟದ ಅತೀ ಕಿರಿಯ ಹುತಾತ್ಮ ,asianet
726,Salman Khanಗೆ ಬೆದರಿಕೆ ಒಡ್ಡಿಲ್ಲ: ಗ್ಯಾಂಗ್‌ಸ್ಟರ್‌ ಲಾರೆನ್ಸ್‌ ಬಿಷ್ನೋಯಿ ಹೇಳಿಕೆ,asianet
727,ಹಾವೇರಿ: ವಿದ್ಯಾರ್ಥಿನಿ ಮೇಲೆ ಒಂದೂವರೆ ವರ್ಷದಿಂದ ಪ್ರಾಧ್ಯಾಪಕನಿಂದ ರೇಪ್‌  ,asianet
728,Terror Suspect Arrest: ಬೆಂಗಳೂರಲ್ಲಿ ಶಂಕಿತ ಉಗ್ರನ ಬಂಧನ,asianet
729,ಭ್ರಷ್ಟಾಚಾರ ಪ್ರಕರಣ: ಭಾರತ ಮೂಲದ ಗುಪ್ತಾ ಸಹೋದರರನ್ನು ಬಂಧಿಸಿದ UAE ಪೊಲೀಸರು,asianet
730,ಬರೋಬ್ಬರಿ ಮೊತ್ತಕ್ಕೆ ಹರಾಜಾದ ಗುರುವಾಯೂರು ಶ್ರೀಕೃಷ್ಣನ ಥಾರ್‌ ಗಾಡಿ ,asianet
731,ಗಾಳಿಯಿಂದಲೇ ದುಡ್ಡು ಮಾಡ್ತಿದ್ದ ಲೇಸ್ ಕಂಪನಿಗೆ ದಂಡ ,asianet
732, ಜೈಲುವಾಸಿ ಸಿಧು ವೈದ್ಯಕೀಯ ಪರೀಕ್ಷೆಗಾಗಿ ಚಂಡೀಗಢ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲು,asianet
733,ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮ ಬಳಕೆದಾರರ ಸಮಸ್ಯೆ ಆಲಿಸಲು ಸಮಿತಿ,asianet
734,Dalit Row: ದಲಿತರು ಕಾನ್ವೆಂಟ್‌ನಲ್ಲಿ ಓದಬಾರದೆ?: ಪ್ರಿಯಾಂಕ್‌ ಖರ್ಗೆ ಕಿಡಿ,asianet
735,Tumakuru: ಸಚಿವ ಬಿ.ಸಿ ನಾಗೇಶ್‌ ಮನೆ ಎದುರು ಪ್ರತಿಭಟನೆ ನಡೆಸಿದ ವಿದ್ಯಾರ್ಥಿಗಳು ಜೈಲು ಪಾಲು,asianet
736,Karnataka Rain Updates: ರಾಜ್ಯದ 14 ಜಿಲ್ಲೆಗಳಲ್ಲಿ ವರುಣಾರ್ಭಟ : ಕರುನಾಡಿಗೆ 5 ದಿನ ಜಲ ಕಂಟಕ,asianet
737,"ರಾಕೇಶ್ ಟಿಕಾಯತ್‌ಗೆ ಮಸಿ ಬಳಿದ ಪ್ರಕರಣ, ಮನೆಯಲ್ಲಿ ಲಾಂಗು ಮಚ್ಚು ಹೊಂದಿದ್ದ ಮಹಿಳೆ ಅರೆಸ್ಟ್",asianet
738,"Norovirus ಕೋವಿಡ್ ನಡುವೆ ಭಾರತಕ್ಕೆ ನೊರೋವೈರಸ್ ಆತಂಕ, ಕೇರಳದಲ್ಲಿ 2 ಪ್ರಕರಣ ಪತ್ತೆ",asianet
739,1991ರ  ಧಾರ್ಮಿಕ ಕಾಯ್ದೆ ರದ್ದಾಗುತ್ತಾ.? ರದ್ದಾದರೆ ಪರಿಣಾಮವೇನು..? ,asianet
740,ಮಧ್ಯಪ್ರದೇಶ:  2 ತಿಂಗಳ ಮಗು ಕೊಂದ ಅತ್ಯಾಚಾರ ಸಂತ್ರಸ್ತೆ,asianet
741,'ಬಿಜೆಪಿಯ ದ್ವೇಷಪೂರಿತ ಭಾಷಣಗಳಿಗೆ ದೇಶ ಏಕೆ ಕ್ಷಮೆ ಕೇಳಬೇಕು?': ತೆಲಂಗಾಣ ಸಚಿವ ಕೆ.ಟಿ.ಆರ್,asianet
742,ಕರಾವಳಿಗರಿಗೆ ಮರೆತು ಹೋದರಾ ಕೊಂಕಣ್ ರೈಲ್ವೆಯ ಹರಿಕಾರ ಜಾರ್ಜ್ ಫೆರ್ನಾಂಡಿಸ್,asianet
743,ಗೆಳೆಯರಿಲ್ಲ ಮೊಬೈಲೇ ಎಲ್ಲಾ... ನೇಣಿಗೆ ಶರಣಾದ ಪಿಯು ವಿದ್ಯಾರ್ಥಿನಿ,asianet
744,"ಮತ್ತೆ ಇಸ್ಲಾಮಿಕ್ ಭಯೋತ್ಪಾದನೆಗೆ ನಲುಗಿದ ನೈಜೀರಿಯಾ, ಚರ್ಚ್ ಮೇಲೆ ದಾಳಿ, ಮೃತದೇಹಗಳ ರಾಶಿ",asianet
745,ವಲಸಿಗ ಕಾರ್ಮಿಕರ 5400 ಸೈಕಲ್‌ ಹರಾಜು: 21 ಲಕ್ಷ ರು. ಆದಾಯ,asianet
746,"ಕಾಂಗ್ರೆಸ್‌ನ ಮೂವರಿಗೆ ಆಪ್‌ ಗಾಳ, ಕರ್ನಾಟಕದಲ್ಲಿ ಪಕ್ಷ ಬಲವರ್ಧನೆಗೆ ಕೇಜ್ರೀ ಪಕ್ಷದಿಂದ ತಂತ್ರ",asianet
747,Covid Crisis: ತಮಿಳುನಾಡಿನಲ್ಲಿ ಒಮಿಕ್ರೋನ್‌ ರೂಪಾಂತರಿಯ 12 ಕೇಸು ಪತ್ತೆ,asianet
748,"Save Soil ಮಣ್ಣು ಸಂರಕ್ಷಣೆ ನಮ್ಮ ಬದ್ಧತೆ, ಮೋದಿ ಬೆಂಬಲದಿಂದ ಹೊಸ ಹುರುಪು, ಸದ್ಗುರು",asianet
749,"ಡೆತ್ ನೋಟ್‌ನಲ್ಲಿ ಬಯಲಾಗಿತ್ತು ಸಾವಿನ ಸೀಕ್ರೆಟ್, ಪ್ರೀತಿ ಕೊಂದ ಕೊಲೆಗಾತಿ",asianet
750,Kanpur Violence ಬಿಜೆಪಿ ಪ್ರಾಥಮಿಕ ಸದಸ್ಯತ್ವದಿಂದ ನೂಪುರ್ ಶರ್ಮಾ ಅಮಾನತು,asianet
751,ಕಾರಿನೊಳಗೆ ಆಟವಾಡುತ್ತಿದ್ದ ಮೂರು ಮಕ್ಕಳು ಉಸಿರುಕಟ್ಟಿ ಸಾವು,asianet
752,ಆಹಾ... ಏನ್ ಟೇಸ್ಟ್‌ ಗುರು ಮೊದಲ ಸಲ ಪಿಜ್ಜಾ ತಿಂದ ಮಗುವಿನ ರಿಯಾಕ್ಷನ್ ಇದು,asianet
753,6 ಕೋಟಿಗೂ ಅಧಿಕ ಬೆಲೆಗೆ ಹರಾಜಾದ ಮುತ್ತಿನ ನೆಕ್ಲೇಸ್: ಅಷ್ಟಕ್ಕೂ ಅಂಥದ್ದೇನಿದೆ ಇದರಲ್ಲಿ?,asianet
754,"ಇಂದು ವಿಶ್ವ ಪರಿಸರ ದಿನ: ಇರುವುದಿದೊಂದೇ ಭೂಮಿ, ಉಳಿಸಿಕೊಳ್ಳೋಣ ಬನ್ನಿ",asianet
755,"World Environment Day: ಎಲ್ಲರಿಗೂ 'ಒಂದೇ ಒಂದು ಭೂಮಿ', ಪರಿಸರ ಉಳಿಸಿ, ಬೆಳೆಸಿ",asianet
756,ಗ್ಯಾನವಾಪಿ ಮಸೀದಿ ‘ಶಿವಲಿಂಗ’ ಪೂಜೆಗೆ ಯತ್ನ: ಶ್ರೀಗಳಿಗೆ ಪೊಲೀಸರ ತಡೆ,asianet
757,"Koppal Crime: ಆಸ್ತಿ ವಿವಾದ, ತಮ್ಮನನ್ನೇ ಕೊಂದ ಅಣ್ಣ..",asianet
758,"ಡಬಲ್‌ ಆಗಿದ್ದು ರೈತರ ಆದಾಯವಲ್ಲ, ಸಾಲ: ಮೋದಿ ವಿರುದ್ಧ ಸಿದ್ದು ಟೀಕೆ",asianet
759,World Environment Day: 'ಮಣ್ಣು ಉಳಿಸಿ' ಅಭಿಯಾನದಲ್ಲಿ ಇಂದು ಸದ್ಗುರು-ಮೋದಿ ಭಾಗಿ,asianet
760,National Herald case ಇಡಿ ಸಮನ್ಸ್ ಬೆನ್ನಲ್ಲೇ ವಿದೇಶದಿಂದ ದೆಹಲಿಗೆ ಆಗಮಿಸಿದ ರಾಹುಲ್ ಗಾಂಧಿ,asianet
761,"Punjab Politics ಕಾಂಗ್ರೆಸ್‌ಗೆ ಮತ್ತೊಂದು ಹೊಡೆತ, ಐವರು ಹಿರಿಯ ನಾಯಕರು ಬಿಜೆಪಿ ಸೇರ್ಪಡೆ",asianet
762,"Hapur Fire : ಉತ್ತರ ಪ್ರದೇಶದಲ್ಲಿ ಕೆಮಿಕಲ್ ಫ್ಯಾಕ್ಟರಿಯಲ್ಲಿ ಬೆಂಕಿ, 8 ಸಾವು",asianet
763,ವಾಕಿಂಗ್ ಹೊರಟಿದ್ದ ವೃದ್ಧೆಯ ದರೋಡೆ: ತಲೆಗೆ ಹೊಡೆದು ಕೊಲೆ,asianet
764,ವಿಶಾಖಪಟ್ಟಣದ ಕೆಮಿಕಲ್‌ ಫ್ಲಾಂಟ್‌ನಲ್ಲಿ ಅನಿಲ ಸೋರಿಕೆ: 178  ಉದ್ಯೋಗಿಗಳು ಅಸ್ವಸ್ಥ,asianet
765,108 ಗಂಟೆಯಲ್ಲಿ 75 ಕಿ.ಮೀ. ರಸ್ತೆ ನಿರ್ಮಾಣದ ಗುರಿ: ಗಿನ್ನೆಸ್‌ ದಾಖಲೆಗೆ ಭರ್ಜರಿ ಸಜ್ಜು,asianet
766,"ಹೆಣ್ಮಕ್ಕಳಿಗೆ ಜನ್ಮ ಕೊಟ್ಟಳೆಂದು ನಡುರಸ್ತೆಯಲ್ಲೇ ಮಹಿಳೆಯ ಥಳಿಸಿದ ಗಂಡ, ಅತ್ತೆ",asianet
767,ಪೊಲಿಸರಿಗೇ ಚಳ್ಳೆಹಣ್ಣು ತಿನ್ನಿಸಿ ಖದೀಮರ ಕಳ್ಳತನ: ಮುಸಗುಗಳ್ಳರ ಕಾಟಕ್ಕೆ ಬೆಸ್ತುಬಿದ್ದ ಬಳ್ಳಾರಿ ಜನತೆ..,asianet
768,ನಿಜವಾಗುತ್ತಾ ಐಐಟಿ ಕಾನ್ಪುರ ಭವಿಷ್ಯ?,asianet
769,ಹಿಂದೂ ನೌಕರರು ಜಮ್ಮವಿಗೆ ವರ್ಗ ಇಲ್ಲ,asianet
