news,label
PHOTOS: ಬೆಂಗಾಲಿ ನಟಿ ರಿತಾಭರಿ ಚಕ್ರವರ್ತಿ ಹಾಟ್ ಫೋಟೋ ಶೂಟ್,1
'ಅಗ್ನಿಸಾಕ್ಷಿ' ಸಿದ್ಧಾರ್ಥ್​ಗೆ ಕಂಕಣ ಭಾಗ್ಯ; ಸಂಬಂಧಿ ವರಿಸಿದ ವಿಜಯ್​ ಸೂರ್ಯ,1
PHOTOS: ಕಬಿನಿ ಹಾಗೂ ಕಟ್ಟೆಕಾಡಿನಲ್ಲಿ ನಟ ದರ್ಶನ್​ ತೆಗೆದಿರುವ ವನ್ಯಜೀವಿಗಳ ಚಿತ್ರಗಳು,1
 ಹಿಮಾಚಲ ಪ್ರದೇಶದಲ್ಲಿ ಪ್ರವಾಸಿಗರು ಟ್ರಾಫಿಕ್‌ನಲ್ಲಿ ಸಿಲುಕಿಕೊಂಡಿರುವ ವಿಡಿಯೋ,0
 ಮುಸ್ಲಿಂ ಹುಡುಗನನ್ನು ಮದುವೆ ಮಾಡಿಕೊಳ್ಳಬೇಡ ಎಂದು ಹೇಳುತ್ತಾ ತಂದೆ ತನ್ನ ರುಮಾಲನ್ನು ಮಗಳ ಪಾದಗಳ ಹತ್ತಿರ ಇಡುತ್ತಿರುವ ವಿಡಿಯೋ,0
 ಬಜರಂಗದಳ ಕಾರ್ಯಕರ್ತ ಹರ್ಷ ಹತ್ಯೆ ಖಂಡಿಸಿ ಚಿತ್ರದುರ್ಗದಲ್ಲಿ ಹಿಂದೂಪರ ಸಂಘಟನೆಗಳು ಪ್ರತಿಭಟನೆ ನಡೆಸಿದ ವಿಡಿಯೋ,0
PHOTO: ಮಹಿಳಾ ದಿನಾಚರಣೆಗೆ ಗೂಗಲ್​ ಗೌರವ; ವಿಶ್ವದ 13 ಮಹಿಳೆಯರ ಸ್ಪೂತಿದಾಯಕ ನುಡಿ,1
 ಮುಸ್ಕಾನ್ ಖಾನ್ ತನ್ನನ್ನು ಬೆಂಬಲಿಸಿದ್ದಕ್ಕಾಗಿ ಅಫ್ಘಾನ್ ತಾಲಿಬಾನ್ ವಕ್ತಾರರಿಗೆ ಧನ್ಯವಾದ ಅರ್ಪಿಸಿದ ಟ್ವೀಟ್‌ನ ಸ್ಕ್ರೀನ್‌ಶಾಟ್ ವೈರಲ್,0
ರಣವೀರ್​ ರಾತ್ರಿ ತಡವಾಗಿ ಮನೆಗೆ ಬಂದ್ರೆ ಬೈತಾರೆ ದೀಪಿಕಾ!; 'ಗಲ್ಲಿ ಬಾಯ್​'ಗೆ ಬಿತ್ತು ಮೂರು ಷರತ್ತು​,1
'ನಟಸಾರ್ವಭೌಮ'ನ ಅಬ್ಬರ ಶುರುವಾಯ್ತು; ಮೊದಲ ಪ್ರದರ್ಶನವೇ ಹೌಸ್​ಫುಲ್​!,1
ಟೆಸ್ಟ್​​ ಸರಣಿಯಲ್ಲಿ ಕುಲ್ದೀಪ್ ಯಾದವ್ ಆಡುವ ಸಾಧ್ಯತೆ ಇದೆ: ವಿರಾಟ್ ಕೊಹ್ಲಿ,1
 ಲಂಡನ್ ಮ್ಯೂಸಿಯಂನಲ್ಲಿರುವ ಛತ್ರಪತಿ ಶಿವಾಜಿ ಮಹಾರಾಜ್ ಅವರ ಮೂಲ ಚಿತ್ರ,0
" ಹಿಂದೂ ಧರ್ಮದ ವಿರುದ್ಧ ಧರ್ಮನಿಂದನೆ ಮಾಡುವವರ ವಿರುದ್ಧ ಐಪಿಸಿಯ 295 (1), 502 (2) ಸೆಕ್ಷನ್‌ಗಳ ಅಡಿಯಲ್ಲಿ ಪ್ರಕರಣವನ್ನು ದಾಖಲಿಸಬಹುದು",0
ಮಾರಿ-2 ಜೊತೆ ಕೆಜಿಎಫ್ ಯುದ್ಧ: ತಮಿಳುನಾಡಲ್ಲಿ ಗೆಲ್ತಾರಾ ಯಶ್?,1
ಕಳ್ಳನೊಬ್ಬನ ಕಥೆ : ಗಮನ ಸೆಳೆಯುತ್ತಿರುವ ಅದ್ಭುತ ಟ್ರೇಲರ್,1
 ಈ ಎಲ್ಲಾ ದೃಶ್ಯಗಳು ರಷ್ಯಾ-ಉಕ್ರೇನ್ ಯುದ್ಧದಿಂದ ಬಂದಿದ್ದು? ,0
 ಕೊರೋನಾ ವೈರಸ್\u200c ಜೀವಿ\u200bತಾ\u200bವಧಿ 12 ಗಂಟೆ ನಿಜ\u200bವೇ?'],0
20 ಓವರ್​​​ಗೆ 278 ರನ್​​; ಟಿ-20 ಕ್ರಿಕೆಟ್​​ನಲ್ಲಿ ವಿಶ್ವದಾಖಲೆ ನಿರ್ಮಿಸಿದ ಕ್ರಿಕೆಟ್​​ ಶಿಶುಗಳು,1
ಡೆಂಗ್ಯೂಯಿಂದ ಬಳಲುತ್ತಿರುವ ನಟಿ ಶ್ರದ್ಧಾ ಕಪೂರ್​,1
ಇದು ಕೊಡವರ ನಾಡಿನ ಪ್ರತಿಭಾವಂತ ಕ್ರೀಡಾಪಟು ತಶ್ಮಾರ ಕರುಣಾಜನಕ ಕಥೆ..!,1
 ಬಿಜೆಪಿ ಚಿಹ್ನೆಯ ಟಿ-ಶರ್ಟ್\u200c  ಧರಿಸಿದ್ದ ಬಾಲಕನ ಜೊತೆ ರಾಹುಲ್\u200c ಗಾಂಧಿ.?'],0
 ಭಾರತೀಯ ರೈಲ್ವೇಯ ಆರ್\u200cಪಿಎಫ್ ಕಾನ್ಸ್\u200cಟೇಬಲ್ ನೇಮಕಾತಿ 2022 ನೋಟೀಸ್ ನಕಲಿ!'],0
'ಫೈರ್​' ಸಂಸ್ಥೆಯಿಂದ ಹೊರ ಬಂದ ಪ್ರಿಯಾಂಕಾ ಉಪೇಂದ್ರ ಹೇಳಿದ್ದೇನು ಗೊತ್ತಾ?,1
 ಭಾರತೀಯ ರೈಲ್ವೆ 10 ಹೊಸ ನಿಯಮ ಜಾರಿ ಮಾಡಿದೆಯೇ? ,0
 ಭವ್ಯ ರಾಮಮಂದಿರಕ್ಕೆ  ಸ್ಪೆಷಲ್\u200c ಗಂಟೆ ಸಿದ್ಧ!'],0
ವಿರಾಟ್ ಕೊಹ್ಲಿಅವತಾರದಲ್ಲಿ ನಟ ದುಲ್ಖರ್ ಸಲ್ಮಾನ್?,1
 ತಣ್ಣಗಾದ ನಿಂಬೆ ಸಿಪ್ಪೆ ಕ್ಯಾನ್ಸರ್ ಗುಣಪಡಿಸಬಹುದು ಎಂಬುದಕ್ಕೆ ಯಾವುದೇ ವೈಜ್ಞಾನಿಕ ಪುರಾವೆಗಳಿಲ್ಲ'],0
 ಕುತುಬ್ ಮಿನಾರ್‌ನ  ಮೇಲೆ ರಷ್ಯಾದ ರಾಷ್ಟ್ರೀಯ ಧ್ವಜದ ಲೇಸರ್‌ ಬೆಳಕಿನ ದೀಪವನ್ನು ಬಣ್ಣಗಳಲ್ಲಿ ಅಲಂಕರಿಸಲಾಗಿದೆ,0
48MP ಕ್ಯಾಮೆರಾ ​ಫೋನ್​ಗೆ ಕೇವಲ 10 ಸಾವಿರ ರೂ..!,1
 ರಷ್ಯಾ ಅಧ್ಯಕ್ಷ ವ್ಲಾಡಿಮಿರ್ ಪುಟಿನ್ ಅವರ ಮಗಳಿಗೆ ಲಸಿಕೆ ಹಾಕುವ ವಿಡಿಯೋ,0
 ಈ ವ್ಯಕ್ತಿ ಪ್ರೌಢಶಾಲೆಯಲ್ಲಿ 26 ಬಾರಿ ಫೇಲ್ ಆಗಿದ್ದಾನೆ,0
"| ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಸ್ಥಿತಿ ಪಾಕಿಸ್ತಾನದಂತಾಗಿದೆಯೇ, ಆ ವಿಡಿಯೊ ಅಸಲಿಯೇ?",0
ಸಹಾಯದ ನಿರೀಕ್ಷೆಯಲ್ಲಿ ರಾಷ್ಟ್ರೀಯ ಕರಾಟೆಪಟು ಪೂರ್ಣಿಮಾ,1
ಯಶ್​-ಸುದೀಪ್​-ಪುನೀತ್​ರ​ ಹೆಗಲ ಮೇಲೆ ಬಂದೂಕು ಇರಿಸಿ ಹಾರಿಸಲಾಯಿತ ಈ ರಾಜಕೀಯ ಗುಂಡು ...?,1
'ವಿರುಷ್ಕಾ' ಬಳಿಕ ಈ ಸ್ಟಾರ್ ಜೋಡಿಗಳಿಗೆ ಸಿಕ್ತು 'ಕ್ಯೂಟ್ ನೇಮ್'!,1
ಪ್ರೇಕ್ಷಕರನ್ನು ಕಚಡಾ ನನ್ನ ಮಕ್ಕಳು ಎಂದ ಅನೂಪ್ ಭಂಡಾರಿ ಕ್ಷಮೆಯಾಚನೆ,1
ಸಿಂಗಾಪುರದಲ್ಲಿ ಆರಂಭವಾಗಿದೆ ಧೋನಿ ಕ್ರಿಕೆಟ್ ಅಕಾಡೆಮಿ,1
 ಭಾರತೀಯ ಯುದ್ಧ ವಿಮಾನ ಹೊಡೆದುರುಳಿಸಿತಾ ಚೀನಾ? ,0
ಪ್ರಭಾಸ್​ಗೆ ನಟನಾಗಲು ಪ್ರೇರಣೆ ನೀಡಿದ ಚಿತ್ರ ಯಾವುದು ಗೊತ್ತೇ?,1
,0
 ಸೆಪ್ಟೆಂಬರ್ 25ರಿಂದ ದೇಶಾದ್ಯಂತ ಮತ್ತೊಂದು ಲಾಕ್‌ಡೌನ್,0
 ರಾಹುಲ್ ಗಾಂಧಿಯವರ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರ ವಯನಾಡ್ನ ರಸ್ತೆಯ ಪರಿಸ್ಥಿತಿ,0
ನೂತನ ಟೆಸ್ಟ್ ರ‍್ಯಾಂಕಿಂಗ್; ಟಾಪ್ 10 ಆಟಗಾರರಿಗೂ ನಂ. 1 ಪಟ್ಟ ಕೊಟ್ಟ ಐಸಿಸಿ,1
" ಭಾರತದಲ್ಲಿನ ಮುಸ್ಲಿಂ ಜನಸಂಖ್ಯೆಯು 98% ಅತ್ಯಾಚಾರಗಳು, 95% ದರೋಡೆಗಳು, 100% ಭಯೋತ್ಪಾದನೆ, 300% ಜನಸಂಖ್ಯೆಯ ಸ್ಫೋಟ, 800% ಸರ್ಕಾರಿ ಸೌಲಭ್ಯಗಳ ಬಳಕೆ ಮಾಡಿಕೊಂಡಿದೆ. ಆದರೆ 0.1% ತೆರಿಗೆಯನ್ನು ಮಾತ್ರ ಕೊಡುಗೆ ನೀಡುತ್ತದೆ",0
 TRAI ಭಾರತದಲ್ಲಿ 10-ಅಂಕಿ ಮೊಬೈಲ್ ಸಂಖ್ಯೆಗಳನ್ನು 11-ಅಂಕಿಗಳಿಂದ ಬದಲಾಯಿಸಲು ಶಿಫಾರಸ್ಸು ಮಾಡಿದೆ,0
PHOTOS: ರಣವೀರ್ ಅಭಿನಯದ ಸಿಂಬಾ ಟ್ರೈಲರ್ ಬಿಡುಗಡೆ,1
ಫ್ಯಾಕ್ಟ್‌ಚೆಕ್: ಕಾರಾಗಿರಿ ಲವ್‌ ಜಿಹಾದ್ ಉತ್ತೇಜಿಸುತ್ತಿದೆ ಎಂಬ ಆರೋಪ ನಿಜವೇ?,0
Whatsapp ಬಳಕೆದಾರರಿಗೆ ಕಹಿ ಸುದ್ದಿ: ತಲೆನೋವಾಗಲಿದೆ ಈ ನೂತನ ಪೀಚರ್​!,1
 ಉತ್ತರ ಪ್ರದೇಶದ ದುರ್ಗಾ ಪೆಂಡಲ್ ಮೇಲೆ ಮುಸ್ಲಿಂ ಗುಂಪು ದಾಳಿಗೆ ಪ್ರತೀಕಾರ ತೀರಿಸಿಕೊಳ್ಳುವ ಹಿಂದೂಗಳ ವೀಡಿಯೋ,0
ರೀಲ್​ ಲೈಫ್​ನಲ್ಲಿ ಮಾತ್ರವಲ್ಲ ರಿಯಲ್​ ಲೈಫ್​ನಲ್ಲೂ ಹಿರೋ ಆದ ಮಹೇಶ್​ ಬಾಬು,1
ಭಾರತದಲ್ಲಿ ಐಫೋನ್ XS ಮತ್ತು Max ಫೋನ್​ಗಳ ಮಾರಾಟ ಶುರು,1
"ಡ್ಯುಯಲ್ ಫ್ರಂಟ್ ಕ್ಯಾಮೆರಾ, 6 ಜಿಬಿ RAM ಒಳಗೊಂಡ Samsung Galaxy A8+ ",1
'ಸಾರ್ವಭೌಮ'ನಿಗಾಗಿ ಕನ್ನಡಕ್ಕೆ ಕಾಲಿಡಲಿರುವ 'ಪ್ರೇಮಂ' ಬೆಡಗಿ ಅನುಪಮಾ,1
‘ಯಜಮಾನ’ನ ವೈರಿಗೆ ತಲೆಬಾಗಿತು ಸ್ಯಾಂಡಲ್​ವುಡ್​!; ಖಡಕ್​ ಖಳನಾಯಕನಿಗೆ ಉಘೇ ಎಂದ ಪ್ರೇಕ್ಷಕರು,1
10ನೇ ಅಂತರ ರಾಷ್ಟ್ರೀಯ ಬೆಂಗಳೂರು ಚಲನಚಿತ್ರೋತ್ಸದ ಉದ್ಘಾಟನೆಗೆ ಬಂದಿದ್ದ ಬೇಬೊ ಕರೀನಾ ಹೇಗೆ ಕಾಣುತ್ತಿದ್ದರು ಗೋತ್ತಾ?,1
KGF Movie: ಕಲಾವಿದನ ಕುಂಚದಲ್ಲಿ ಅರಳಿದ ಕೆಜಿಎಫ್: ಭಾಗ 2,1
 ಐಸ್\u200cಕ್ರೀಮ್\u200c\u200bನಿಂದ ದೂರ ಇರಿ ಎಂದು ಯುನಿ\u200bಸೆಫ್\u200c ಹೇಳಿ\u200bದೆ\u200bಯೇ?'],0
ಕರ್ನಾಟಕದ ಸಂಪ್ರದಾಯದಂತೆ ಮದುವೆಯಾಗಲಿದ್ದಾರೆ ದೀಪಿಕಾ!,1
"ಡ್ಯಾರನ್‌ ಲೆಹ್ಮನ್ ಗೆ ಕ್ಲೀನ್ ಚಿಟ್, ಕೋಚ್​ ಆಗಿ ಮುಂದುವರಿಕೆ",1
 ತೃಪ್ತಿ ದೇಸಾಯಿ ಶಬರಿಮಲೆ ಭೇಟಿ ಹಿಂದೆ ಬಿಜೆಪಿ ಪಾತ್ರ? ,0
'ಝೀರೊ' ಟ್ರೈಲರ್​ ಬಿಡುಗಡೆ: ತಕ್ಕ ಹುಡುಗಿಯನ್ನು ಮದುವೆಯಾಗೋಕೆ ಬಂದಿದ್ದಾರೆ ಶಾರುಖ್​..!,1
 ಕೊರೋನಾ ನಿರ್ವಹಣೆಗಾಗಿ ಕೇಂದ್ರದಿಂದ ಪಾಲಿಕೆಗೆ 1.5 ಲಕ್ಷ!'],0
ಬೆನ್ ಸ್ಟೋಕ್ಸ್ ವಿರುದ್ಧ ಕೋರ್ಟ್​ನಲ್ಲಿ ವಿಚಾರಣೆ ಆರಂಭ; ಸಂಕಷ್ಟದಲ್ಲಿ ಇಂಗ್ಲೆಂಡ್ ಕ್ರಿಕೆಟರ್​​,1
 ಕರೀಂನಗರದಲ್ಲಿ ಹಾವು ವಿಚಿತ್ರ ಶಬ್ದ ಮಾಡುವ ವಿಡಿಯೋ,0
ಹಾಲಿವುಡ್​ ಸಾಹಸ ನಿರ್ದೇಶನೊಂದಿಗೆ ಕೆಲಸ ಮಾಡಲಿರುವ ಕಿಚ್ಚ ಸುದೀಪ್​!,1
" ಕೊರೋನಾ, ವೈರಸ್ ಅಲ್ಲ, ಆಸ್ಪಿರಿನ್\u200c ಬಳಸಿ ಚಿಕಿತ್ಸೆ ನೀಡಬಹುದಾದ ಬ್ಯಾಕ್ಟೀರಿಯಾ ಎಂಬುದು ಸುಳ್ಳು!']",0
ಸೋನಮ್​-ಆನಂದ್​ ವಿವಾಹ ಮಹೋತ್ಸವ: ವೈರಲ್​ ಆಯಿತು ವಿವಾಹದ ಲಗ್ನ ಪತ್ರಿಕೆಯ ಪ್ರತಿ,1
 ಪಾಕಿಸ್ತಾನದ ಪತ್ರಕರ್ತನೊಬ್ಬ ಭಾರತದ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿಯವರನ್ನು ಹೊಗಳಿದ್ದಾರೆ,0
ಗಾಳಿ ಮಾತುಗಳಿಗೆ ಬ್ರೇಕ್ ಹಾಕಿದ ‘ಧ್ವಜ’ ಚಿತ್ರತಂಡ,1
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಗಳ ವಿರುದ್ದ ನಿರ್ದೇಶಕ ಪ್ರೇಮ್ ಆಕ್ರೋಶ,1
ವೈರಲ್ ಆಯ್ತು ನಟಿ ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ ನಿಶ್ಚಿತಾರ್ಥದ ಉಂಗುರದ ಫೋಟೋ,1
ದ. ಆಫ್ರಿಕಾ ವಿರುದ್ಧ ಶ್ರೀಲಂಕಾಕ್ಕೆ ಭರ್ಜರಿ ಜಯ; ಇತಿಹಾಸ ರಚಿಸಿದ ಸಿಂಹಳೀಯರು,1
PHOTOS: ಪ್ರಿಯಾಂಕಾ-ನಿಕ್​ 'ಪ್ರಿ ವೆಡ್ಡಿಂಗ್​' ಪಾರ್ಟಿಯಲ್ಲಿ ತಾರಾ ಮೆರುಗು,1
 ಇತ್ತೀಚಿನ ಕೊರೊನಾವೈರಸ್ ಹಠಾತ್ ಸಂಭವೀಸಿದ ಸಂಬಂಧಿಸಿದ ವೀಡಿಯೊ,0
'ಕಿಡ್ಸ್​ ಚಾಯ್ಸ್​ ಅವಾರ್ಡ್ಸ್​'ಗೆ ಗ್ಲಾಮರ್​ ಟಚ್​ ಕೊಟ್ಟ ಬಾಲಿವುಡ್​ ತಾರೆಯರು...!,1
 | ಜ್ಞಾನವಾಪಿ ಮಸೀದಿ ನೆಲಮಾಳಿಗೆಯಲ್ಲಿ ಶಿವಲಿಂಗ: ವೈರಲ್ ಚಿತ್ರ ನಿಜವೇ?,0
'ದಿ ಗ್ರೇಟೆಸ್ಟ್​' ಮುಹಮ್ಮದ್ ಅಲಿ: ಅಮೆರಿಕದ ವಿಮಾನ ನಿಲ್ದಾಣಕ್ಕೆ  ಶತಮಾನದ ಬಾಕ್ಸರ್​ ಹೆಸರು,1
Video: ಚೋಪ್ರಾ ಸಹೋದರಿಯರ ಟಿಪ್​ ಟಿಪ್​ ಬರ್ಸಾ ಪಾನಿ ಹಾಡಿನ ವಿಡಿಯೋ ವೈರಲ್​,1
 74ನೇ ಸ್ವಾತಂತ್ರ್ಯ ದಿನಾಚರಣೆಯ ಸಂದರ್ಭದಲ್ಲಿ ಶ್ರೀನಗರದ ಲಾಲ್ ಚೌಕ್ ನಲ್ಲಿ ಭಾರತದ ತ್ರಿವರ್ಣ ಧ್ವಜವನ್ನು ಹಾರಿಸಲಾಗಿದೆ,0
"2019 ಐಪಿಎಲ್​​ನಿಂದ ಕೊಹ್ಲಿ, ಧೋನಿ ಸೇರಿದಂತೆ ಪ್ರಮುಖ ಆಟಗಾರರು ಹೊರಕ್ಕೆ?",1
(VIDEO) ರಿಪೋರ್ಟಿಂಗ್​ ವೇಳೆ ಅಸಭ್ಯವಾಗಿ ವರ್ತಿಸಿದ ಕಿಡಿಗೇಡಿಗೆ ಭೂತ ಬಿಡಿಸಿದ ಪತ್ರಕರ್ತೆ..!,1
ನಾನು ಯಶ್ ಪರ್ಫೆಕ್ಟ್​ ಜೋಡಿಯಲ್ಲ..! ಪ್ರೇಮಿಗಳ ದಿನದಂದು ರಾಧಿಕಾ ಪಂಡಿತ್ ಹೇಳಿದ ಅಸಲಿ ಸತ್ಯ,1
Fact Check,0
ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​ ಯಶ್​ ರಾಜಕೀಯಕ್ಕೆ ಎಂಟ್ರಿ ಕೊಡ್ತಾರಾ? ಯಾವ ಪಕ್ಷಕ್ಕಿದೆ ಅವರ ಬೆಂಬಲ?,1
3ನೇ ಟೆಸ್ಟ್​​: ಭಾರತ 443/7 ಡಿಕ್ಲೇರ್: ದಿನದಾಟಕ್ಕೆ ಆಸ್ಟ್ರೇಲಿಯಾ 8/0,1
ರಣಜಿ ಟ್ರೋಫಿ: ಕರ್ನಾಟಕಕ್ಕೆ ಚೊಚ್ಚಲ ಗೆಲುವು; ಮೈಸೂರಲ್ಲಿ ಸೋತ ಮಹಾರಾಷ್ಟ್ರ,1
ಬಿಸಿ ಬಿಸಿ ಮುದ್ದೆ ಜತೆಗೆ ಅಲಿಯಾನೂ ಇಷ್ಟ ಎಂದ ರಾಕಿಂಗ್​ ಸ್ಟಾರ್ ಯಶ್​...!,1
 ವಿಶ್ವದ 50 ಅತ್ಯಂತ ಪ್ರಾಮಾಣಿಕ ವ್ಯಕ್ತಿಗಳ ಬಗೆಗಿನ ಅಮೆರಿಕದ ಸಮೀಕ್ಷೆಯಲ್ಲಿ ಮನಮೋಹನ್ ಸಿಂಗ್ ಅಗ್ರಸ್ಥಾನದಲ್ಲಿದ್ದಾರೆ,0
 ಅಯೋಧ್ಯೆ ರಾಮ ಮಂದಿರ ನಿರ್ಮಾಣದ ಸಂಭ್ರಮವನ್ನು ಸ್ಪೇನ್‌ನಲ್ಲಿ ಭಾರತೀಯರು ಆಚರಿಸುತ್ತಿದ್ದಾರೆ,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ನಾಕೌಟ್ ಹಂತಕ್ಕೇರಲು ಜಪಾನ್-ಸೆನೆಗಲ್ ಸೆಣೆಸಾಟ,1
 ಭಾರತೀಯ 7 ಯೋಧರನ್ನು ಹತ್ಯೆಗೈತಾ ನೇಪಾಳ.?'],0
ಒಂದೇ ಚಿತ್ರದಲ್ಲಿ ಸುದೀಪ್-ರಾಗಿಣಿ: ವಿಶೇಷ ಪಾತ್ರದಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿರೋ ಕಿಚ್ಚ,1
 ಪಿಎಎಫ್ ಎಫ್-16 ಫೈಟರ್ ಜೆಟ್‌ನ ಕಾಕ್‌ಪಿಟ್‌ನಲ್ಲಿ ಪಾಕಿಸ್ತಾನ ಪೈಲಟ್ ಮೂತ್ರ ವಿಸರ್ಜಿಸುವ ಬಗ್ಗೆ ‘Dawn’ ಸುದ್ದಿ ಲೇಖನ,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಸೌದಿ ಅರೇಬಿಯಾವನ್ನ ಮಣಿಸಿ ಶುಭಾರಂಭ ಮಾಡಿದ ರಷ್ಯಾ,1
ಚಳಿಗಾಲದ ಒಲಂಪಿಕ್ಸ್ ಕ್ರೀಡಾಕೂಟ,1
'ಬಾಹುಬಲಿ 2' ದಾಖಲೆಯನ್ನು ಮುರಿಯಲಿದೆ 'ಕೆಜಿಎಫ್'​; ಎಲ್ಲೆಲ್ಲೂ ಅಣ್ತಮ್ಮಂದೇ ಹವಾ,1
ವಿದರ್ಭ ತಂಡ ರಣಜಿ ಟ್ರೋಫಿ ನೂತನ ಚಾಂಪಿಯನ್ಸ್; ಹೊಸ ಇತಿಹಾಸ,1
2017ನೇ ಸಾಲಿನ ರಾಜ್ಯ ಚಲನಚಿತ್ರ ಪ್ರಶಸ್ತಿ ಪ್ರಕಟ: 'ರಾಜಕುಮಾರ' ಚಿತ್ರಕ್ಕೆ ಅತ್ಯುತ್ತಮ ಮನರಂಜನಾ ಪಶಸ್ತಿ,1
 ಪತಂಜಲಿಯ ‘ಕೊರೊನಿಲ್’ ಅನುಮೋದನೆಯನ್ನು ತಡೆದಿದ್ದಕ್ಕೆ ಆಯುಶ್ ಸಚಿವಾಲಯ ತನ್ನ ಅಧಿಕಾರಿ ಡಾ.ಮುಜಾಹಿದ್ ಹುಸೇನ್ ಅವರನ್ನು ವಜಾಮಾಡಿದೆ,0
 ಮೇ 4 ರ ವರೆಗೂ ಮುಂದುವರೆಯುತ್ತಾ ಲಾಕ್\u200cಡೌನ್\u200c?'],0
ಬಾಲಿವುಡ್​ನ ಪ್ರಖ್ಯಾತ ಗಾಯಕ ನಿತಿನ್​ ಬಾಲಿ ಅಪಘಾತದಲ್ಲಿ ನಿಧನ,1
 ಕ್ವಾರಂಟೈನ್ ಕೇಂದ್ರ ಒಂದರಲ್ಲಿ ದಲಿತ ಮಹಿಳೆ ಅಡುಗೆ ಮಾಡಿದ್ದಾರೆ ಎಂದು ಸಿರಾಜ್ ಅಹ್ಮದ್ ಮತ್ತು ಬುಜೌಲಿ ಕುರ್ದ್ ಆಹಾರ ಸೇವಿಸಲು ನಿರಾಕರಿಸಿದ್ದಾರೆ,0
ಭಾರತ-ಶ್ರೀಲಂಕಾ ಅಂಡರ್-19 ಟೆಸ್ಟ್: ತ್ರಿಶತಕದ ಅಂಚಿನಲ್ಲಿ ಎಡವಿದ ಪವನ್ ಷಾ: ಭಾರತ 613 ರನ್​ಗೆ ಡಿಕ್ಲೇರ್,1
ರಿಲೀಸ್​ ಆಯಿತು 'ಎಟಿಎಂ' ಸಿನಿಮಾದ ಟ್ರೈಲರ್​,1
ಐಪಿಎಲ್​​ ಉದ್ಘಾಟನಾ ಸಮಾರಂಭದಲ್ಲಿ ವಿವಿಧ ತಂಡಗಳ ನಾಯಕರು ಗೈರು,1
 ಪ್ರಪಂಚದ ಕೇವಲ 5 ರಾಷ್ಟ್ರಗಳು ಮಾತ್ರ ಕೋವಿಡ್ -19 ಲಸಿಕೆ ತಯಾರಿಸುತ್ತಿವೆ. ಅವುಗಳಲ್ಲಿ ಭಾರತದ ಲಸಿಕೆ ಅತ್ಯಂತ ಪರಿಣಾಮಕಾರಿಯಾದುದು,0
ಅನುಷ್ಕಾ ಬರ್ತ್ ಡೇಗೆ ಗೆಲುವಿನ ಗಿಫ್ಟ್ ಕೊಟ್ಟ ವಿರಾಟ್ ಕೊಹ್ಲಿ: ಆರ್​ಸಿಬಿ ಪ್ಲೇ ಆಫ್ ಕನಸು ಜೀವಂತ,1
'ಬಾಸ್​' ಪಟ್ಟ ವಿವಾದ: ಶಿವರಾಜ್​ ಕುಮಾರ್​ ಪ್ರತಿಕ್ರಿಯೆ ಏನು ಗೊತ್ತಾ?,1
ವಿವಾಹ ವಾರ್ಷಿಕೋತ್ಸವವನ್ನು ವಿಶೇಷವಾಗಿ ಆಚರಿಸಿಕೊಂಡ ಎಬಿಡಿ ಕುಟುಂಬ,1
ದಾಂಪತ್ಯ ಜೀವನಕ್ಕೆ ಕಾಲಿಟ್ಟ ಬಹುಭಾಷಾ ನಟಿ ಭಾವನಾ,1
ಇಂಡಿಯನ್ ಟೀಂ ಭೇಟಿಗೆ ಮಲ್ಯ ಯತ್ನ: ವಿರಾಟ್ ಕೊಹ್ಲಿ ತಿರಸ್ಕಾರ,1
 ಡಿಸೆಂಬರ್ 28ರಿಂದ ಆರ್‌ಎನ್‌ಬಿ ಎನ್‌ಟಿಪಿಸಿ ಪರೀಕ್ಷೆ ಆರಂಭ? ,0
ಸಿದ್ದರಾಮಯ್ಯಗೆ ‘ಜಯದೇವಶ್ರೀ’ ಪ್ರಶಸ್ತಿ,0
 ಕಾಶ್ಮೀರ್ ಫೈಲ್ಸ್ ಎಫೆಕ್ಟ್,0
ಬಿಕಿನಿ ತೊಟ್ಟು ಮತ್ತೆ ಸುದ್ದಿಯಾದ ಶಾರುಖ್ ಮಗಳು ಸುಹಾನಾ,1
 ಕೋವಿಡ್ ಲಸಿಕೆ ಪಡೆಯದಂತೆ ಆಫ್ರಿಕನ್ನರಿಗೆ ಒಬಾಮ ಮನವಿ,0
 ಗಣರಾಜ್ಯೋತ್ಸವ ಆಚರಿಸದ ಮದರಸಾಗಳು ಬಂದ್ ಎಂದು ಸಿಎಂ ಯೋಗಿ ಹೇಳಿದ್ದು ನಿಜವೇ? ,0
 ವಾಯುಸೇನೆ ಹೆಲಿಕಾಪ್ಟರ್ ಪತನದ ಸ್ಯಾಟ್\u200cಲೈಟ್ ದೃಶ್ಯಾವಳಿ\u200c ವೈರಲ್?'],0
